uniprot,proteinName,meanAbu,log10meanAbu,stdDev,relStdDev,Rank,conc_thpa_ugl,mars14,sepromix20
P55268,Laminin subunit beta-2,8298.53244628906,3.9190012963723,1601.83784263228,0.193026640915116,1122,18,0,0
Q14956,Transmembrane glycoprotein NMB,8297.28171386719,3.91893583574651,2797.22459859877,0.337125421922675,1123,41,0,0
Q86V88,Magnesium-dependent phosphatase 1,8285.55534667969,3.91832162270292,6586.51042067622,0.794938920215609,1124,,0,0
Q86YB7,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",8282.70387573242,3.9181721346857,22264.1515574629,2.68802940338056,1125,,0,0
Q14314,Fibroleukin,8278.12561035156,3.91793201199814,3517.22039934463,0.424881255117275,1126,6.4,0,0
Q13867,Bleomycin hydrolase,8270.11220703125,3.91751140200284,3731.95401575731,0.451257966316879,1127,59,0,0
P16284,Platelet endothelial cell adhesion molecule,8266.83168945313,3.91733909559489,1216.07079847968,0.147102402003799,1128,,0,0
P15531,Nucleoside diphosphate kinase A,8262.25157470703,3.91709841453837,3846.76296773006,0.465582890202234,1129,28,0,0
Q9H9K5,Endogenous retroviral envelope protein HEMO,8260.02078857422,3.91698114034117,3141.42078147051,0.380316328721099,1130,,0,0
P19878,Neutrophil cytosol factor 2,8259.46991577149,3.91695217564452,10800.5620914075,1.30765802182822,1131,,0,0
Q6IS24,Polypeptide N-acetylgalactosaminyltransferase 17,8255.79874267578,3.91675909731479,3826.16459378421,0.463451776507832,1132,,0,0
P27635,60S ribosomal protein L10,8254.81751098633,3.91670747676929,28219.8353729413,3.41858985197232,1133.5,0.13,0,0
Q96L21,60S ribosomal protein L10-like,8254.81751098633,3.91670747676929,28219.8353729413,3.41858985197232,1133.5,,0,0
Q9HC38,Glyoxalase domain-containing protein 4,8251.81629638672,3.91654955105662,3103.19587109743,0.376062161303354,1135,,0,0
P12273,Prolactin-inducible protein,8205.71871337891,3.91411662555788,11886.1490243515,1.44852016496396,1136,89,0,0
Q9H0X4,Protein FAM234A,8204.15373535156,3.9140337898959,2428.09649745286,0.295959409803625,1137,,0,0
P05089,Arginase-1,8199.54923095703,3.91378997776311,8832.17209556384,1.07715337109245,1138,15,0,0
Q86YT9,Junctional adhesion molecule-like,8197.4637084961,3.91367950265342,4551.98935340039,0.555292406928569,1139,,0,0
P49720,Proteasome subunit beta type-3,8193.39298095703,3.91346378549142,11128.3080083892,1.35820508478643,1140,28,0,0
Q10589,Bone marrow stromal antigen 2,8177.15510864258,3.91260223575977,13311.5594829483,1.62789617001139,1141,,0,0
P22307,Sterol carrier protein 2,8171.89312744141,3.9123226782656,16359.3787619637,2.00190806546754,1142,0.37,0,0
Q9Y6C2,EMILIN-1,8171.40498046875,3.91229673496637,4861.40973334438,0.594929482134847,1143,20,0,0
P15291,"Beta-1,4-galactosyltransferase 1",8166.46279296875,3.91203398772725,1990.70474705628,0.243765850347137,1144,98,0,0
P48960,Adhesion G protein-coupled receptor E5,8144.21284179688,3.91084911504303,3020.45180866627,0.370870932199245,1145,,0,0
Q15365,Poly(rC)-binding protein 1,8138.73247070313,3.91055677296744,6487.76326891739,0.797146643199207,1146,12,0,0
Q92530,Proteasome inhibitor PI31 subunit,8137.31234130859,3.91048098620618,3272.6914790737,0.402183342829312,1147,,0,0
Q13724,Mannosyl-oligosaccharide glucosidase,8128.63935546875,3.91001785557368,2313.58968976802,0.284622012195865,1148,,0,0
Q99436,Proteasome subunit beta type-7,8127.82352294922,3.90997426533337,10796.0706545533,1.32828556428055,1149,2.7,0,0
P11597,Cholesteryl ester transfer protein,8123.62099609375,3.90974965339049,4045.84929989764,0.498035211372255,1150,380,0,0
P47755,F-actin-capping protein subunit alpha-2,8111.58165283203,3.90910554423881,4736.73110441229,0.583946671209126,1151,19,0,0
P09493,Tropomyosin alpha-1 chain,8109.77182617188,3.90900863521874,5738.27155814602,0.707574970189353,1152,280,0,0
P02461,Collagen alpha-1(III) chain,8102.58491210938,3.90862359097451,3054.0599207081,0.376924148754527,1153,16,0,0
Q14393,Growth arrest-specific protein 6,8086.76430664063,3.90777478553462,1689.67891496855,0.208943756847351,1154,,0,0
O75326,Semaphorin-7A,8056.60090332031,3.90615185070143,1886.56887904274,0.234164370518247,1155,29,0,0
Q7LBR1,Charged multivesicular body protein 1b,8024.35966186524,3.90441038607204,5951.69191891425,0.74170303547072,1156,,0,0
Q15080,Neutrophil cytosol factor 4,8011.35296020508,3.90370586608834,10800.7496614958,1.34818047777279,1157,,0,0
P32004,Neural cell adhesion molecule L1,8001.24802246094,3.90315773286632,1371.43311772255,0.171402400459615,1158,59,0,0
P21796,Voltage-dependent anion-selective channel protein 1,7995.85241088867,3.90286476922194,5387.72657558244,0.673815160500648,1159,4.8,0,0
Q9Y2G1,Myelin regulatory factor,7979.17098388672,3.90195777157301,6003.65019832037,0.752415283548159,1160,0.55,0,0
Q8NCC3,Phospholipase A2 group XV,7973.40598144531,3.90164387760303,3173.1819022969,0.397970692785632,1161,,0,0
P05997,Collagen alpha-2(V) chain,7970.66879882812,3.90149476348576,2544.27225698461,0.319204363046508,1162,0.23,0,0
P01597,Immunoglobulin kappa variable 1-39,7960.61582641602,3.90094666568606,7511.00240873122,0.943520271862281,1163.5,,0,0
P04432,Immunoglobulin kappa variable 1D-39,7960.61582641602,3.90094666568606,7511.00240873122,0.943520271862281,1163.5,,0,0
P00966,Argininosuccinate synthase,7950.7328125,3.90040715906626,14471.9170407004,1.82019914163735,1165,4.5,0,0
O75340,Programmed cell death protein 6,7942.4361328125,3.89995373123874,1620.03218979726,0.203971698696378,1166,2.1,0,0
P78536,Disintegrin and metalloproteinase domain-containing protein 17,7923.96181640625,3.89894237411487,1825.99372352672,0.230439490476352,1167,,0,0
Q86VP6,Cullin-associated NEDD8-dissociated protein 1,7916.96645507813,3.89855880479757,2647.80033457349,0.334446324813607,1168,4.2,0,0
Q96IU4,Protein ABHD14B,7911.63610839844,3.89826630389892,3888.7505233008,0.491522925223112,1169,2.6,0,0
P08240,Signal recognition particle receptor subunit alpha,7905.84128417969,3.89794809130004,2011.77457581664,0.254466856024847,1170,,0,0
P22303,Acetylcholinesterase,7893.09240722656,3.89724718727435,4006.97355438749,0.507655725748109,1171,,0,0
Q9UBP4,Dickkopf-related protein 3,7879.22504882813,3.89648350510783,1606.91809624916,0.203943672923539,1172,15,0,0
P08493,Matrix Gla protein,7867.36179199219,3.89582912228721,1733.13743012062,0.220294614121433,1173,,0,0
O14562,Ubiquitin domain-containing protein UBFD1,7862.55260009766,3.89556356387218,9221.85531771875,1.17288313182213,1174,,0,0
Q8NES3,"Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe",7847.06206054688,3.89470708735454,1879.99363308983,0.239579299690005,1175,,0,0
P13611,Versican core protein,7844.29611816406,3.89455397969963,2474.74239880649,0.315483041630216,1176,5.2,0,0
O15335,Chondroadherin,7827.95107421875,3.89364810259363,4306.43842042885,0.550136093033597,1177,15,0,0
P02533,"Keratin, type I cytoskeletal 14",7823.46944580078,3.89339939078596,12313.531614274,1.57392211979344,1178,2200,0,0
P20062,Transcobalamin-2,7818.40285644531,3.8931180444313,2035.72740234784,0.260376376061209,1179,,0,0
P18075,Bone morphogenetic protein 7,7817.29703979492,3.89305661448915,10895.8262836729,1.39380993560899,1180.5,,0,0
P22003,Bone morphogenetic protein 5,7817.29703979492,3.89305661448915,10895.8262836729,1.39380993560899,1180.5,,0,0
O95336,6-phosphogluconolactonase,7800.52221679688,3.89212367811118,5209.08767479147,0.667787044253875,1182,10,0,0
Q9BYZ8,Regenerating islet-derived protein 4,7799.34002685547,3.89205785463645,5383.67629836588,0.690273315412364,1183,,0,0
P07099,Epoxide hydrolase 1,7797.21714477539,3.8919396290603,25607.8066827307,3.28422387208871,1184,,0,0
P13647,"Keratin, type II cytoskeletal 5",7794.97275390625,3.89181460151988,17608.8212793201,2.25899715563418,1185,6500,0,0
O75608,Acyl-protein thioesterase 1,7794.88793945313,3.8918098760833,5874.50365073877,0.753635420594759,1186,1.7,0,0
Q9NR34,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC",7781.58444824219,3.89106803491619,2382.37453474866,0.306155455947898,1187,,0,0
P08670,Vimentin,7780.89232177734,3.89102940524186,3304.91435033225,0.424747472867909,1188,19,0,0
P54760,Ephrin type-B receptor 4,7779.53254394531,3.89095350191459,2008.75594146463,0.258210365483722,1189,1,0,0
P43234,Cathepsin O,7769.69697265625,3.8904040811343,3163.09819878392,0.407107022309333,1190,,0,0
P50552,Vasodilator-stimulated phosphoprotein,7762.50753173828,3.89000203456831,6498.14576921748,0.837119415684784,1191,110,0,0
P20908,Collagen alpha-1(V) chain,7742.81547851563,3.88889890957771,3358.45910409381,0.433751664806258,1192,12,0,0
Q9UJ14,Glutathione hydrolase 7,7739.23258056641,3.88869789833806,7974.76570826213,1.03043365414384,1193,,0,0
Q9UJ68,Mitochondrial peptide methionine sulfoxide reductase,7735.65684204102,3.88849719596203,7584.93697990231,0.980516216629519,1194,,0,0
A6NH11,Glycolipid transfer protein domain-containing protein 2,7727.31657714844,3.88802870503554,3473.90830341142,0.449562052845694,1195,,0,0
P61160,Actin-related protein 2,7709.33229980469,3.88701676572055,4344.77854644516,0.563573909838499,1196,76,0,0
O60493,Sorting nexin-3,7700.57775878906,3.88652331063233,7670.83525970762,0.996137627589372,1197,0.73,0,0
P22894,Neutrophil collagenase,7685.11505126953,3.88565037356088,13909.374014965,1.80991096713214,1198,0.083,0,0
P99999,Cytochrome c,7677.35325927735,3.88521152432772,4034.54477279219,0.525512456772368,1199,190,0,0
O43516,WAS/WASL-interacting protein family member 1,7671.63258056641,3.88488779488555,7209.61388180722,0.939775700425283,1200,,0,0
P07954,"Fumarate hydratase, mitochondrial",7670.96561279297,3.88485003590625,15076.2287266834,1.96536257463345,1201,2.8,0,0
P21695,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",7670.08353271485,3.88480009375336,7896.62468052549,1.02953568195762,1202,3.8,0,0
Q5T2D2,Trem-like transcript 2 protein,7662.94082641602,3.88439547192753,7764.6116742205,1.0132678628359,1203,2.3,0,0
P36639,"7,8-dihydro-8-oxoguanine triphosphatase",7661.10343017578,3.88429132565405,11419.90306198,1.49063423644679,1204,,0,0
Q9NY33,Dipeptidyl peptidase 3,7659.96833496094,3.88422697433493,3001.41814480901,0.391831664774671,1205,2.6,0,0
Q7Z5N4,Protein sidekick-1,7657.21103515625,3.88407061655206,1481.25675474702,0.193445988094907,1206,,0,0
Q9Y6D6,Brefeldin A-inhibited guanine nucleotide-exchange protein 1,7647.84714355469,3.88353919917205,2597.59825027477,0.339650911101685,1207,,0,0
P01601,Immunoglobulin kappa variable 1D-16,7647.06636962891,3.88349485948912,12200.1892629567,1.59540779081125,1208,,0,0
Q6UW49,Sperm equatorial segment protein 1,7646.9055053711,3.88348572354195,5149.09872364942,0.673357179584965,1209,,0,0
A0A0C4DH29,Immunoglobulin heavy variable 1-3,7646.56317138672,3.88346628076366,9697.81044002833,1.26825741482361,1210,,0,0
Q9Y287,Integral membrane protein 2B,7640.62623291016,3.88312895521856,6091.07551885626,0.797195849290522,1211,,0,0
O60476,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",7629.83842773438,3.88251534127253,1520.6689792648,0.199305528376222,1212,1.1,0,0
P80723,Brain acid soluble protein 1,7628.04055175782,3.88241299315187,18773.8411507941,2.46116168672804,1213,85,0,0
P68402,Platelet-activating factor acetylhydrolase IB subunit alpha2,7621.48547363281,3.88203962621198,4281.09776549741,0.561714350871393,1214,,0,0
O94766,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,7616.81916503906,3.88177364489916,4188.36261157239,0.549883425196286,1215,,0,0
Q8N8Z6,"Discoidin, CUB and LCCL domain-containing protein 1",7594.38547363281,3.8804926371576,1252.71097246111,0.16495225016039,1216,,0,0
Q8TDY8,Immunoglobulin superfamily DCC subclass member 4,7593.20190429688,3.88042494798225,1713.93944162329,0.225720251249134,1217,34,0,0
Q9UBQ7,Glyoxylate reductase/hydroxypyruvate reductase,7563.38843994141,3.87871640543261,7911.64405126157,1.04604491942805,1218,1.4,0,0
P28799,Progranulin,7557.07770996094,3.8783538881214,2527.67678334853,0.33447807212791,1219,91,0,0
Q8WUM4,Programmed cell death 6-interacting protein,7553.73842773438,3.87816194192142,3070.00691174355,0.406422189636814,1220,6.2,0,0
Q99829,Copine-1,7533.26876220703,3.87698346190508,5983.26041631121,0.794244916141593,1221,0.16,0,0
P06132,Uroporphyrinogen decarboxylase,7529.29578857422,3.87675435874543,3152.43093876127,0.418688683149507,1222,5.2,0,0
Q14563,Semaphorin-3A,7517.84406738281,3.87609331347975,2804.56066093419,0.373053848390146,1223,1.2,0,0
Q6PL24,Protein TMED8,7509.30861816406,3.8755999533639,7959.11809379345,1.0599002516079,1224,,0,0
Q08345,Epithelial discoidin domain-containing receptor 1,7491.83312988281,3.87458809550804,1485.93846445862,0.19834110540071,1225,,0,0
P02462,Collagen alpha-1(IV) chain,7491.13699951172,3.87454773961378,4744.80695924905,0.633389425338012,1226,,0,0
P30040,Endoplasmic reticulum resident protein 29,7488.38160400391,3.87438796771327,8276.39378288144,1.10523130638217,1227,4.9,0,0
O15144,Actin-related protein 2/3 complex subunit 2,7487.15491943359,3.87431681936539,3750.12716138883,0.500874791792411,1228,24,0,0
P27701,CD82 antigen,7480.02275390625,3.87390291897153,6270.56274193929,0.838307976892804,1229,,0,0
O94769,Extracellular matrix protein 2,7477.93634033203,3.87378176368525,1845.3029651732,0.246766337822456,1230,5.5,0,0
O75368,SH3 domain-binding glutamic acid-rich-like protein,7467.81796875,3.87319372329272,5286.13150338277,0.707854894897444,1231,14,0,0
P01893,"Putative HLA class I histocompatibility antigen, alpha chain H",7465.80584106445,3.87307669128935,8798.24511398824,1.17847226425243,1232,,0,0
P68371,Tubulin beta-4B chain,7464.70147705078,3.87301244441712,4565.37728363938,0.611595426511699,1233,,0,0
Q9ULF5,Zinc transporter ZIP10,7459.26831054688,3.87269622904417,2064.88164285807,0.27682093697293,1234,,0,0
Q9HC57,WAP four-disulfide core domain protein 1,7451.84025878906,3.87226353657981,1871.89812859506,0.251199443840366,1235,,0,0
Q9H173,Nucleotide exchange factor SIL1,7450.17468261719,3.87216645567545,2094.30616726982,0.281108330541065,1236,,0,0
Q9BS26,Endoplasmic reticulum resident protein 44,7448.21876220703,3.8720524238573,3009.23173463397,0.404020320926004,1237,10,0,0
P0DOX4,Immunoglobulin epsilon heavy chain,7447.93469238281,3.87203585985539,6123.75982471745,0.822209119392571,1238,,0,0
Q9BRA2,Thioredoxin domain-containing protein 17,7446.12537841797,3.87193034462702,4191.72006520833,0.562939764264206,1239,,0,0
Q9UBG0,C-type mannose receptor 2,7437.37634277344,3.8714197580176,2251.3828983626,0.302711977262004,1240,,0,0
Q9UL46,Proteasome activator complex subunit 2,7437.25668945313,3.87141277098449,4110.14998861391,0.552643287738417,1241,,0,0
Q9H1U4,Multiple epidermal growth factor-like domains protein 9,7433.87946166993,3.8712155148501,17295.1881228001,2.32653599133216,1242,32,0,0
P05106,Integrin beta-3,7433.31668701172,3.87118263576163,7540.72986547173,1.01445023574035,1243,710,0,0
P37840,Alpha-synuclein,7392.72447509766,3.86880452045769,3981.09560764442,0.538515349930153,1244,23,0,0
P56199,Integrin alpha-1,7392.19528808594,3.86877343161814,2614.35249499487,0.353663883746205,1245,2.3,0,0
Q00796,Sorbitol dehydrogenase,7389.85906982422,3.86863615615108,10287.1826966886,1.39206750757877,1246,0.43,0,0
O75356,Ectonucleoside triphosphate diphosphohydrolase 5,7381.53356933594,3.86814659915502,1353.01809539861,0.183297695890629,1247,5,0,0
P07602,Prosaposin,7371.49479980469,3.86755556350101,5582.93839547984,0.757368559173068,1248,86,0,0
Q9Y6B6,GTP-binding protein SAR1b,7337.98907470703,3.8655770608135,7867.88011892284,1.07221202414191,1249,,0,0
Q92823,Neuronal cell adhesion molecule,7293.77951660156,3.86295263090393,1169.55170027351,0.160349198602928,1250,70,0,0
P01215,Glycoprotein hormones alpha chain,7291.08071899414,3.86279190630278,9843.18095903691,1.35003044656936,1251,,0,0
Q15828,Cystatin-M,7285.9859375,3.86248832868574,3368.91463815457,0.46238280818183,1252,110,0,0
Q96AE4,Far upstream element-binding protein 1,7281.61913452149,3.86222795939586,7400.27944938008,1.01629586945794,1253,0.2,0,0
Q9H477,Ribokinase,7280.86581420899,3.86218302711181,13224.8043195271,1.81637797715186,1254,,0,0
Q9NTU7,Cerebellin-4,7280.08676757812,3.86213655547455,2777.86166566578,0.381569856837008,1255,10,0,0
P08397,Porphobilinogen deaminase,7279.03079833985,3.86207355692921,4917.77924958443,0.675609072942244,1256,28,0,0
P62253,Ubiquitin-conjugating enzyme E2 G1,7259.10930175781,3.86088333570525,7335.80737629565,1.01056576934573,1257,,0,0
P61586,Transforming protein RhoA,7256.61900634766,3.86073432195374,2520.1533749349,0.347290297689657,1258,,0,0
Q92542,Nicastrin,7241.32147216797,3.8598178280343,2808.93252027168,0.387903303432642,1259,,0,0
P23229,Integrin alpha-6,7237.33671875,3.85957877874644,7616.65148348026,1.05241082175264,1260,45,0,0
P55287,Cadherin-11,7215.87932128906,3.85828926143293,2190.42495951162,0.30355620735635,1261,,0,0
Q15435,Protein phosphatase 1 regulatory subunit 7,7214.73930664063,3.85822064315884,2398.30471605346,0.332417377000164,1262,,0,0
P05186,"Alkaline phosphatase, tissue-nonspecific isozyme",7213.51536865234,3.85814696141039,5933.98499367668,0.822620413268114,1263,7.3,0,0
P07858,Cathepsin B,7206.24997558594,3.85770932316743,2292.117622745,0.318073565378729,1264,130,0,0
P54868,"Hydroxymethylglutaryl-CoA synthase, mitochondrial",7201.47517089844,3.85742146767563,13937.6108468758,1.93538275368892,1265,0.82,0,0
Q9GZT8,NIF3-like protein 1,7185.53106689453,3.85645887141229,3234.40746895237,0.450127824769148,1266,8.7,0,0
Q9Y617,Phosphoserine aminotransferase,7178.10490112305,3.85600980084119,14197.9910583032,1.97795814548236,1267,1.7,0,0
Q8TBF2,Prostamide/prostaglandin F synthase,7173.88088378906,3.85575416130808,2325.43510175375,0.324153012772846,1268,,0,0
Q15293,Reticulocalbin-1,7173.11694335938,3.85570791119814,1106.04840655163,0.154193555644672,1269,,0,0
Q7LGC8,Carbohydrate sulfotransferase 3,7171.85686035156,3.85563161310155,1770.04147676508,0.246803793108374,1270,,0,0
Q9H9Q2,COP9 signalosome complex subunit 7b,7169.99251098633,3.85551870205009,6830.52155981792,0.952653932253311,1271,,0,0
Q9NSA1,Fibroblast growth factor 21,7156.830859375,3.85472075345704,16145.9969286482,2.25602606040325,1272,,0,0
P13798,Acylamino-acid-releasing enzyme,7154.909765625,3.85460416101148,2763.84937277091,0.386287104003677,1273,1.6,0,0
P13284,Gamma-interferon-inducible lysosomal thiol reductase,7153.91301269531,3.85454365508383,4224.1698604398,0.590469838386852,1274,,0,0
Q8N4F0,BPI fold-containing family B member 2,7152.2203918457,3.85444088854621,8739.34189205241,1.22190612330909,1275,0.068,0,0
P42081,T-lymphocyte activation antigen CD86,7146.14029541016,3.85407153816426,2445.1967676095,0.342170271857104,1276,,0,0
P32320,Cytidine deaminase,7141.92646484375,3.85381537426939,6924.14078498652,0.969506031610758,1277,3.7,0,0
